name,t_ms,num_dependent_lines,num_lines,num_deps
..\..\third_party\blink\renderer\core\animation\effect_stack.cc,4818,7176,174,57
..\..\third_party\blink\renderer\core\animation\element_animations.cc,4988,6939,188,54
..\..\third_party\blink\renderer\core\animation\inert_effect.cc,4121,2589,71,20
..\..\third_party\blink\renderer\core\animation\interpolable_filter.cc,5118,14462,245,103
..\..\third_party\blink\renderer\core\animation\interpolable_length.cc,4175,1332,395,13
..\..\third_party\blink\renderer\core\animation\interpolable_shadow.cc,5166,15524,202,111
..\..\third_party\blink\renderer\core\animation\interpolable_transform_list.cc,4759,11736,56,94
..\..\third_party\blink\renderer\core\animation\interpolable_value.cc,3934,167,101,1
..\..\third_party\blink\renderer\core\animation\interpolation_effect.cc,4087,952,51,7
..\..\third_party\blink\renderer\core\animation\invalidatable_interpolation.cc,4947,12905,291,104
..\..\third_party\blink\renderer\core\animation\keyframe.cc,4116,1735,45,19
..\..\third_party\blink\renderer\core\animation\keyframe_effect.cc,5735,28245,562,100
..\..\third_party\blink\renderer\core\animation\keyframe_effect_model.cc,5533,25486,461,139
..\..\third_party\blink\renderer\core\animation\length_list_property_functions.cc,4038,33,271,1
..\..\third_party\blink\renderer\core\animation\length_property_functions.cc,4150,36,455,1
..\..\third_party\blink\renderer\core\animation\list_interpolation_functions.cc,4136,722,468,9
..\..\third_party\blink\renderer\core\animation\number_property_functions.cc,4314,30,180,1
..\..\third_party\blink\renderer\core\animation\path_interpolation_functions.cc,4255,2548,208,32
..\..\third_party\blink\renderer\core\animation\pending_animations.cc,4721,19101,181,87
..\..\third_party\blink\renderer\core\animation\property_handle.cc,3948,157,44,1
..\..\third_party\blink\renderer\core\animation\sampled_effect.cc,4408,4649,48,36
..\..\third_party\blink\renderer\core\animation\scroll_timeline.cc,6998,88008,348,520
..\..\third_party\blink\renderer\core\animation\scroll_timeline_util.cc,4594,7310,121,35
..\..\third_party\blink\renderer\core\animation\size_interpolation_functions.cc,4524,3133,210,14
..\..\third_party\blink\renderer\core\animation\size_list_property_functions.cc,4164,30,69,1
..\..\third_party\blink\renderer\core\animation\string_keyframe.cc,5230,17087,299,101
..\..\third_party\blink\renderer\core\animation\svg_angle_interpolation_type.cc,4173,3098,37,31
..\..\third_party\blink\renderer\core\animation\svg_integer_interpolation_type.cc,4194,1973,34,24
..\..\third_party\blink\renderer\core\animation\svg_integer_optional_integer_interpolation_type.cc,4233,2060,55,25
..\..\third_party\blink\renderer\core\animation\svg_interpolation_type.cc,4141,5937,46,31
..\..\third_party\blink\renderer\core\animation\svg_interpolation_types_map.cc,4409,3243,178,41
..\..\third_party\blink\renderer\core\animation\svg_length_interpolation_type.cc,4216,6684,96,40
..\..\third_party\blink\renderer\core\animation\svg_length_list_interpolation_type.cc,4313,7124,106,42
..\..\third_party\blink\renderer\core\animation\svg_number_interpolation_type.cc,4165,3674,47,33
..\..\third_party\blink\renderer\core\animation\svg_number_list_interpolation_type.cc,4219,6588,110,36
..\..\third_party\blink\renderer\core\animation\svg_number_optional_number_interpolation_type.cc,4176,2077,53,25
..\..\third_party\blink\renderer\core\animation\svg_path_interpolation_type.cc,4197,2122,55,25
..\..\third_party\blink\renderer\core\animation\svg_path_seg_interpolation_functions.cc,4128,305,387,3
..\..\third_party\blink\renderer\core\animation\svg_point_list_interpolation_type.cc,4513,7502,97,42
..\..\third_party\blink\renderer\core\animation\svg_rect_interpolation_type.cc,4065,2913,60,30
..\..\third_party\blink\renderer\core\animation\svg_transform_list_interpolation_type.cc,4489,7559,317,42
..\..\third_party\blink\renderer\core\animation\svg_value_interpolation_type.cc,4076,3257,51,30
..\..\third_party\blink\renderer\core\animation\timing.cc,4078,1771,235,8
..\..\third_party\blink\renderer\core\animation\timing_input.cc,4117,2053,209,16
..\..\third_party\blink\renderer\core\animation\transition_interpolation.cc,4653,13076,62,106
..\..\third_party\blink\renderer\core\animation\transition_keyframe.cc,4146,2066,71,21
..\..\third_party\blink\renderer\core\animation\underlying_value_owner.cc,3858,429,90,6
..\..\third_party\blink\renderer\core\animation\worklet_animation_controller.cc,4448,2862,169,26
..\..\third_party\blink\renderer\core\win\precompile_core.cc,11823,343695,7,1109
..\..\third_party\blink\renderer\core\animation_frame\worker_animation_frame_provider.cc,7797,148438,91,760
