name,t_ms,num_dependent_lines,num_lines,num_deps
gen\skia\public\mojom\blur_image_filter_tile_mode.mojom.cc,57,0,34,0
gen\skia\public\mojom\image_info.mojom-test-utils.cc,53,0,35,0
gen\skia\public\mojom\image_info.mojom.cc,1714,149299,99,318
gen\skia\public\mojom\skcolor.mojom-test-utils.cc,46,0,35,0
gen\skia\public\mojom\skcolor.mojom.cc,1502,149425,79,319
gen\chrome\services\file_util\public\mojom\file_util_service.mojom-test-utils.cc,1854,154912,49,371
gen\chrome\services\file_util\public\mojom\file_util_service.mojom.cc,2103,161207,175,391
gen\chrome\services\file_util\public\mojom\safe_archive_analyzer.mojom-test-utils.cc,2630,205938,102,435
gen\chrome\services\file_util\public\mojom\safe_archive_analyzer.mojom.cc,2998,210947,835,443
gen\chrome\common\offline_page_auto_fetcher.mojom-test-utils.cc,1568,147705,67,336
gen\chrome\common\offline_page_auto_fetcher.mojom.cc,1871,153849,386,354
gen\chrome\common\offline_page_auto_fetcher.mojom-shared.cc,1371,140395,190,297
gen\chrome\common\supervised_user_commands.mojom-test-utils.cc,1586,144211,69,321
gen\chrome\common\supervised_user_commands.mojom.cc,1884,150403,448,339
gen\chrome\common\supervised_user_commands.mojom-shared.cc,1538,140096,218,295
gen\components\metrics\public\mojom\call_stack_profile_collector.mojom-test-utils.cc,1792,145736,49,328
gen\components\metrics\public\mojom\call_stack_profile_collector.mojom.cc,1942,151789,223,346
gen\components\metrics\public\mojom\call_stack_profile_collector.mojom-shared.cc,1417,140620,147,297
gen\extensions\common\mojom\app_window.mojom-test-utils.cc,1751,144188,48,321
gen\extensions\common\mojom\app_window.mojom.cc,2213,150221,168,339
gen\extensions\common\mojom\guest_view.mojom-test-utils.cc,3684,223452,107,721
gen\extensions\common\mojom\guest_view.mojom.cc,4762,229639,1015,765
gen\extensions\common\mojom\keep_alive.mojom-test-utils.cc,1827,144167,43,321
gen\extensions\common\mojom\keep_alive.mojom.cc,2034,150139,77,339
gen\extensions\common\mojom\app_window.mojom-shared.cc,1425,139937,74,295
gen\extensions\common\mojom\guest_view.mojom-shared.cc,2154,168363,536,412
gen\extensions\common\mojom\keep_alive.mojom-shared.cc,47,0,17,0
gen\extensions\common\api\mime_handler.mojom-shared.cc,1533,140367,313,295
gen\extensions\common\api\mime_handler.mojom-test-utils.cc,1588,144899,85,323
gen\extensions\common\api\mime_handler.mojom.cc,2285,151071,631,340
gen\services\device\public\mojom\usb_device.mojom-test-utils.cc,2130,154174,323,348
gen\services\device\public\mojom\usb_device.mojom.cc,3699,162075,3951,368
gen\services\device\public\mojom\usb_enumeration_options.mojom-test-utils.cc,46,0,35,0
gen\services\device\public\mojom\usb_enumeration_options.mojom.cc,1980,153108,158,353
gen\services\device\public\mojom\usb_manager.mojom-test-utils.cc,1815,156911,93,366
gen\services\device\public\mojom\usb_manager.mojom.cc,2807,163376,749,390
gen\services\device\public\mojom\usb_manager_client.mojom-test-utils.cc,1657,154450,54,352
gen\services\device\public\mojom\usb_manager_client.mojom.cc,2194,160592,259,373
gen\services\device\public\mojom\usb_device.mojom-shared.cc,1731,145159,2220,301
gen\services\device\public\mojom\usb_enumeration_options.mojom-shared.cc,1510,141136,136,299
gen\services\device\public\mojom\usb_manager.mojom-shared.cc,1601,144600,382,309
gen\services\device\public\mojom\usb_manager_client.mojom-shared.cc,1522,143465,136,303
gen\services\network\public\mojom\content_security_policy.mojom-test-utils.cc,46,0,35,0
gen\services\network\public\mojom\content_security_policy.mojom.cc,2134,149370,317,313
gen\services\network\public\mojom\cookie_manager.mojom-test-utils.cc,2474,173088,246,423
gen\services\network\public\mojom\cookie_manager.mojom.cc,4311,179410,3296,434
gen\services\network\public\mojom\cors.mojom-test-utils.cc,52,0,35,0
gen\services\network\public\mojom\cors.mojom.cc,48,0,34,0
gen\services\network\public\mojom\cors_origin_pattern.mojom-test-utils.cc,47,0,35,0
gen\services\network\public\mojom\cors_origin_pattern.mojom.cc,1805,148105,152,316
gen\services\network\public\mojom\cross_origin_embedder_policy.mojom-test-utils.cc,1573,148189,53,338
gen\services\network\public\mojom\cross_origin_embedder_policy.mojom.cc,1842,154298,306,356
gen\services\network\public\mojom\cross_origin_opener_policy.mojom-test-utils.cc,87,0,35,0
gen\services\network\public\mojom\cross_origin_opener_policy.mojom.cc,45,0,34,0
